date,nifty_w1_pcr,nifty_w2_pcr,nifty_pcr_delta,nifty_w1_net_delta,nifty_w2_net_delta,nifty_delta_delta,nifty_w1_iv_skew,nifty_w2_iv_skew,nifty_w1_oi_call,nifty_w1_oi_put,nifty_w2_oi_call,nifty_w2_oi_put,nifty_w2_oi_change_call,nifty_w2_oi_change_put,nifty_spot_move_w1,nifty_spot_move_w2,nifty_w2_spot_close,nifty_w2_max_pain,nifty_spot_vs_maxpain,bnf_w1_pcr,bnf_w2_pcr,bnf_pcr_delta,bnf_w1_net_delta,bnf_w2_net_delta,bnf_delta_delta,bnf_w1_iv_skew,bnf_w2_iv_skew,bnf_w1_oi_call,bnf_w1_oi_put,bnf_w2_oi_call,bnf_w2_oi_put,bnf_w2_oi_change_call,bnf_w2_oi_change_put,bnf_spot_move_w1,bnf_spot_move_w2,bnf_w2_spot_close,bnf_w2_max_pain,bnf_spot_vs_maxpain,pcr_agreement,delta_agreement,days_to_expiry,is_expiry_eve,day_of_week,btst_signal_fired,btst_direction,btst_confidence,vix_regime,nifty_5day_momentum,prev_day_gap_pts,prev_5day_ml_accuracy
2023-05-22,0.9468685555859476,0.965802380060826,0.0189338244748781,3709333.493794457,6082609.19239703,2373275.698602573,-1.45294,-0.9078469999999984,86096850.0,81522400.0,82119750.0,79311450.0,-3774350.0,-2368400.0,0.5903525342264357,0.0995003116218391,18309.6,18250.0,0.0032551229955869,0.720868466532795,0.8318278824036017,0.1109594158708067,864266.313898781,1698757.9195861272,834491.6056873462,-1.2180239999999998,-1.4956250000000004,41096575.0,29625225.0,34311425.0,28541200.0,-8446225.0,-1960450.0,-0.4128625630698979,0.1838109294961069,43848.25,43900.0,-0.0011802067357306,1,1,1,1,0,0,0,0.0,0,-0.0043911390745839,-20.2,1.0
2023-05-23,1.0161305725571903,0.9795313332678356,-0.036599239289355,-29030.808695465268,-690322.9743641177,-661292.1656686524,-0.139175999999999,-0.9286780000000014,86388750.0,87782250.0,83972250.0,82253450.0,-2400850.0,-4714800.0,0.00108818368541,-0.1934225452883479,18343.9,18350.0,-0.000332535611293,0.978154345931487,0.9189211284170724,-0.0592332175144145,2682769.369939859,151937.76752044307,-2530831.602419416,2.1826410000000003,-0.2009109999999996,38524825.0,37683225.0,36390800.0,33440275.0,-2020575.0,-3427000.0,0.2098428113474368,-0.1686355960785694,43955.6,44000.0,-0.001010110202113,1,0,0,0,1,0,0,0.0,0,0.0033090019025398,69.65,1.0
2023-05-24,0.8661721946228679,0.7789819792562607,-0.0871902153666072,-603637.8667513366,6186570.149619821,6790208.016371158,0.5139870000000002,-1.0381859999999996,114404850.0,99094300.0,113533050.0,88440200.0,5151100.0,-6725050.0,-0.0363679120169852,0.0579909949832238,18289.3,18300.0,-0.0005850415270131,0.8553971006227867,0.7374030114212696,-0.1179940892015171,-601481.8845742419,3244673.3815803835,3846155.2661546255,0.1967879999999997,-6.355072,49800350.0,42599075.0,49342150.0,36385050.0,-1918175.0,-4931700.0,-0.0740170467655103,-0.1875801587972989,43659.25,43800.0,-0.0032238300016605,1,1,6,0,2,1,-1,0.6663,0,0.0057574647471471,-58.55,1.0
2023-05-25,0.813570295866953,0.8752996044920622,0.0617293086251092,6603944.9623302445,-3272313.038444689,-9876258.000774931,2.059834000000002,13.550175,119467550.0,97195250.0,91641650.0,80213900.0,-28017900.0,-16812950.0,-0.043246083902865,0.3781562078133987,18328.7,18300.0,0.0015658502785249,0.8057668285196133,0.832600756602801,0.0268339280831876,6320854.749776382,7386859.127418756,1066004.3776423745,-2.961926000000002,-7.280450999999999,72648250.0,58537550.0,57229500.0,47649325.0,-14590225.0,-10267700.0,-0.1688169641578841,0.2421813067235901,43688.6,43700.0,-0.000260937635905,1,0,5,0,3,0,0,0.0,1,0.0105572135503336,-21.75,1.0
2023-05-30,0.920068502604514,0.910046714277414,-0.0100217883270998,6693212.9290208,4201350.584838117,-2491862.344182683,0.6993960000000001,0.376002999999999,86215700.0,79324350.0,83475550.0,75966650.0,-3026000.0,-2994900.0,0.325029126161335,-0.0528338522851233,18633.5,18600.0,0.0017978372286473,0.9147788106186034,0.9552659155458876,0.040487104927284,4791965.635611145,3509364.0268231826,-1282601.6087879622,3.370652,3.3140610000000006,37009575.0,33855575.0,34592750.0,33045275.0,-2196775.0,-1082275.0,0.363422404573372,0.0118151569334154,44439.7,44400.0,0.0008933453646176,1,1,0,0,1,0,0,0.0,0,0.0155419003407839,-16.4,1.0
2023-05-31,0.6651062782376262,0.6923694499987525,0.0272631717611262,11785188.236452064,9685509.96318341,-2099678.273268655,-1.0840890000000003,-3.392033,122896750.0,81739400.0,112225200.0,77701300.0,-10273800.0,-4328050.0,-0.3258397363171428,-0.0625758597437547,18525.9,18500.0,0.0013980427401638,0.5764367915276328,0.6053227362209752,0.0288859446933423,6543400.680503871,7309795.922645538,766395.2421416668,-4.524462999999999,-1.573440999999999,66635450.0,38411125.0,53832275.0,32585900.0,-12137125.0,-5685700.0,-0.8010968673828589,0.3909853809917594,44124.9,44000.0,0.0028306013158103,1,1,6,0,2,0,0,0.0,0,0.0127713093560907,-35.4,1.0
2023-06-05,0.8721226195337192,0.779784654978963,-0.0923379645547561,6582152.818743384,2952047.257739802,-3630105.561003583,-1.926070000000001,-2.5364210000000007,83389650.0,72726000.0,80703050.0,62931000.0,-2718800.0,-9793050.0,-0.0512706256895518,-0.1281080297146093,18593.25,18600.0,-0.000363034972369,0.910225319765112,0.8464437706981228,-0.063781549066989,765612.0388416151,829944.5178301453,64332.47898853023,-1.4387070000000008,-3.088743000000001,35246575.0,32082325.0,33947825.0,28734925.0,-1297850.0,-3348100.0,0.0172074173025076,-0.1183938281274661,44122.3,44100.0,0.0005054133624041,1,1,1,1,0,1,-1,0.4661,0,-0.0003280760491037,89.4,1.0
2023-06-06,0.6850598739872469,0.6994896713331048,0.0144297973458579,2952180.757517,11689914.97837944,8737734.22086244,-0.0138369999999987,0.1643509999999999,94815800.0,64954500.0,89275800.0,62447500.0,-5441200.0,-2382900.0,-0.1969038748638137,0.3096843052856404,18608.6,18550.0,0.0031490816074287,0.8625555462554539,0.7943689716735941,-0.0681865745818598,-649885.3680461477,4955221.562515441,5605106.930561589,-1.3987379999999998,1.936905,39724775.0,34264825.0,35763450.0,28409375.0,-4871100.0,-3431000.0,-0.1787145021662159,0.4031397445154277,44219.35,44100.0,0.0026990446490054,1,1,0,0,1,0,0,0.0,0,-0.0013380909901874,-5.5,1.0
2023-06-12,0.7819441843041768,0.7872130659844112,0.0052688816802344,-3170309.2314661904,-4597764.289914756,-1427455.0584485657,-1.6102029999999985,-4.049007,89428250.0,69927900.0,84035000.0,66153450.0,-5258750.0,-3656650.0,0.0029560992389544,-0.0507896582581604,18596.7,18600.0,-0.0001774508380518,0.7805775434239134,0.8278954578674376,0.0473179144435241,-1740136.6828622522,-985107.092076508,755029.5907857444,-1.273503999999999,-3.234306,38370275.0,29950975.0,33796900.0,27980300.0,-4544375.0,-2004875.0,-0.2127200209083748,0.06695833779343,43937.3,44000.0,-0.0014270335227698,1,1,1,1,0,0,0,0.0,0,0.0001855167852361,41.25,1.0
2023-06-13,0.86878648212049,0.8797135551712044,0.0109270730507143,1399668.1130451898,7175651.149667845,5775983.036622656,-0.5020240000000005,0.8967610000000015,85983900.0,74701650.0,83401750.0,73369650.0,-2622350.0,-1240250.0,0.1307105511270989,0.1484624109225534,18719.35,18700.0,0.0010336897381585,0.6542202586865613,0.6655798020970346,0.0113595434104732,1764936.6645470618,4652243.708140091,2887307.043593029,-2.365381000000001,-1.403924,44986875.0,29431325.0,38811950.0,25832450.0,-5739625.0,-3277425.0,-0.1653808128745013,0.268435773245112,44095.05,44000.0,0.0021555707500048,1,1,0,0,1,0,0,0.0,0,0.005916337907032,70.5,1.0
2023-06-15,0.7845962178530358,0.727107995624194,-0.0574882222288417,4532104.776567964,18466069.783453107,13933965.006885145,5.9321040000000025,-11.624565,122567950.0,96166350.0,98176200.0,71384700.0,-22057150.0,-24393750.0,-0.2484475364732153,-0.0382561611146069,18682.65,18700.0,-0.0009286691127863,0.7716548815741036,0.9291457179624912,0.1574908363883878,521295.0422332353,3752208.872193616,3230913.82996038,22.143126,-7.771032999999997,69133950.0,53347550.0,51753400.0,48086450.0,-17134300.0,-5774200.0,-1.1072058838588603,-0.1208079636609645,43404.9,43500.0,-0.002190996869017,1,1,5,0,3,0,-1,0.0,0,0.003107160922032,-21.9,1.0
2023-06-16,1.0817408124987438,1.1248831293914532,0.0431423168927094,3021083.068351768,1215662.830073012,-1805420.238278756,-2.457212,-0.2818309999999986,64672100.0,69958450.0,58558350.0,65871300.0,-7240100.0,-465100.0,0.4796079865272175,-0.0047811558710015,18823.0,18800.0,0.0012219093662009,0.9722499730814064,1.1022460063791504,0.1299960332977439,1679589.771590786,-191298.33130757613,-1870888.102898362,-0.2322889999999997,0.6385070000000006,26700875.0,25959925.0,22550025.0,24855675.0,-3494750.0,-1196750.0,0.6259870650749028,0.1340383262989707,43926.85,43900.0,0.0006112434649877,1,0,4,0,4,0,0,0.0,0,0.0137411677203422,51.4,1.0
2023-06-20,0.8567148229890579,0.9022866671952356,0.0455718442061777,1687507.5186770463,9630043.734417789,7942536.215740742,-1.1319540000000003,-0.1557439999999985,81602300.0,69909900.0,76937300.0,69419500.0,-4279450.0,-601750.0,0.0525396380898963,0.334797628694518,18820.4,18800.0,0.0010839302033963,0.8063564471199686,0.858068681877838,0.0517122347578694,621613.0610027979,3737425.5298479553,3115812.4688451574,-1.3500870000000005,-2.0035999999999987,40116750.0,32348400.0,35620750.0,30565050.0,-4266375.0,-1739600.0,0.0763186193330556,0.4060723934991788,43777.65,43700.0,0.0017737361416156,1,1,0,0,1,0,0,0.0,0,0.0053691738751568,-12.75,1.0
2023-06-23,0.8009448574184144,0.8801613967758074,0.079216539357393,-3349537.845596265,-6477572.80080607,-3128034.955209804,-0.1914119999999997,-1.1911429999999994,88807050.0,71129550.0,80150300.0,70545200.0,-8294400.0,-799400.0,-0.1645092629931567,-0.1321452742014478,18666.85,18750.0,-0.0044544205369412,1.0457686693872688,1.0375776015957563,-0.0081910677915124,-1582947.7858092932,-2050211.710753953,-467263.9249446599,1.5260549999999995,0.9627540000000004,30213900.0,31596750.0,27673400.0,28713300.0,-2590700.0,-2984975.0,0.0129355739731706,-0.1024410734908827,43638.9,43700.0,-0.0014001269509542,0,1,4,0,4,0,0,0.0,0,-0.0083650964142317,-44.05,1.0
2023-06-30,1.1198172045024628,1.095209058358277,-0.0246081461441858,4633598.858673023,4371506.000471477,-262092.8582015457,3.519728,3.795412999999999,66741250.0,74738000.0,64696050.0,70855700.0,-2041400.0,-3884950.0,0.5925171746010163,0.1411265077841274,19194.25,19100.0,0.0049103247066178,1.2243791030743436,1.2065454664597062,-0.0178336366146374,1486916.1203198729,1562416.2700922445,75500.14977237163,3.778080000000001,4.411261,25899025.0,31710225.0,24416900.0,29460100.0,-984600.0,-3524775.0,0.5632445582039968,-0.006924341517455,44766.5,44600.0,0.0037192990294081,1,1,4,0,4,0,0,0.0,0,0.0222905297159304,81.35,1.0
2023-07-04,1.00834868068345,0.9689190394817208,-0.0394296412017292,4819468.799200364,4972117.586832613,152648.78763224836,1.862157999999999,2.2443079999999984,71999400.0,72600500.0,72856500.0,70592050.0,612600.0,-2032450.0,-0.0265517979176059,-0.0048992052973339,19389.95,19350.0,0.0020603456945479,1.104958989288385,1.150471626684205,0.0455126373958196,592430.4815977406,-599101.2963393878,-1191531.7779371282,3.032290999999999,1.8297190000000008,28312725.0,31284400.0,27900775.0,32099050.0,-227750.0,-1039200.0,0.1241720483752225,-0.1233566230049725,45300.35,45300.0,7.726209620864846e-06,0,0,0,0,1,0,0,0.0,0,0.0357711082287474,79.85,1.0
2023-07-10,0.911993484211744,0.8106742618730706,-0.1013192223386733,-4199925.044747199,-1359961.3575651634,2839963.687182036,1.285533000000001,0.9493609999999996,72623600.0,66232250.0,71185250.0,57708050.0,-1388750.0,-7316300.0,-0.1717256103221165,-0.0118813313290006,19355.8,19400.0,-0.0022835532501886,0.6970599176289817,0.6461658913098463,-0.0508940263191354,-1942672.3657446704,1563924.8532762048,3506597.219020875,1.096756000000001,1.3862429999999986,37567825.0,26187025.0,35188100.0,22737350.0,-2300275.0,-2431375.0,-0.3979707717273943,0.2394238639929448,44881.35,44900.0,-0.0004155400851356,1,0,1,1,0,0,0,0.0,0,0.0020458983870467,65.75,1.0
2023-07-11,0.9313726943635056,0.8714273526149646,-0.0599453417485409,-3309341.1947824745,-4060824.146816436,-751482.9520339617,-0.4019329999999996,-0.9740570000000002,74198600.0,69106550.0,75600450.0,65880300.0,1190950.0,-2836450.0,0.0844464125722246,-0.0455317178576866,19428.15,19450.0,-0.001124656748069,0.6927545653059636,0.6851043801819192,-0.0076501851240443,-359611.91582151386,-2545502.4053842006,-2185890.4895626865,-0.7365840000000006,-2.952617,38227175.0,26482050.0,36650875.0,25109675.0,-1426275.0,-1224375.0,-0.3538172355569124,-0.2577992356380852,44706.15,44900.0,-0.0043360924615516,1,1,0,0,1,0,0,0.0,0,0.0019662191201941,64.8,1.0
2023-07-14,1.0663143844616585,0.9619114631059912,-0.1044029213556673,-2060730.4441276288,7094847.795158471,9155578.2392861,1.2317319999999992,2.9781880000000003,67502700.0,71979100.0,64167600.0,61723550.0,-3331000.0,-9724850.0,-0.0179434729335527,0.3294500107680159,19566.45,19500.0,0.0033961193778125,0.6963180193756098,0.6340505776532456,-0.0622674417223642,136744.7645987023,4774014.117179031,4637269.3525803285,-0.3409139999999997,2.544042000000001,34158925.0,23785475.0,29550600.0,18736575.0,-4705375.0,-5102125.0,-0.6359227844659804,0.6200314221024648,44862.9,44700.0,0.0036310626375022,1,1,4,0,4,0,0,0.0,0,0.0123067802284011,87.25,1.0
2023-07-20,1.0606909165182137,0.7935714045477242,-0.2671195119704892,9853043.283478174,5436956.119151886,-4416087.164326289,-7.823937999999998,9.587295999999998,102080350.0,108275700.0,96630750.0,76683400.0,-5449600.0,-31592300.0,0.5820680684364866,0.1862164722630079,19987.05,19900.0,0.0043553200697451,0.9206162094475772,0.8406879657391068,-0.0799282437084705,2289967.073437653,-4880038.98265442,-7170006.056092072,5.059761999999999,19.001069,60972775.0,56132525.0,49128900.0,41302075.0,-11843875.0,-14830450.0,0.7895741638467558,0.3583159476105458,46227.75,46100.0,0.002763491625701,1,0,5,0,3,0,-1,0.0,0,0.0284484203521779,1.25,1.0
2023-07-28,0.8235673323182293,0.8083287942320646,-0.0152385380861647,-1935364.292586909,3531224.603833924,5466588.896420833,0.2414120000000004,1.4309979999999989,68564400.0,56467400.0,62053400.0,50159550.0,-6510350.0,-6307150.0,-0.230962760756204,0.3162351932250667,19651.8,19650.0,9.15946630842606e-05,0.8140876251351634,0.7400328835728897,-0.0740547415622737,-987048.9096652296,1332712.341669833,2319761.2513350626,-2.5199799999999986,0.0117139999999995,27522240.0,22405515.0,26165040.0,19362990.0,-1358160.0,-3040620.0,-0.5715978408741826,0.3885155637944606,45489.55,45500.0,-0.0002297230902481,1,1,4,0,4,0,0,0.0,0,-0.0046535177439217,-29.5,1.0
2023-07-31,0.9043026834304072,0.8827620459739858,-0.0215406374564213,7373246.761196045,9713960.37595654,2340713.614760494,0.571142,2.051407,78196550.0,70713350.0,68758450.0,60697350.0,-9445750.0,-9731900.0,0.5277508791600799,0.1797252662291445,19760.0,19700.0,0.0030364372469635,0.990185001608898,0.894281637547158,-0.0959033640617399,1786628.7571633505,1806295.4973238995,19666.74016054906,0.336253000000001,0.3345729999999989,31185945.0,30879855.0,29235555.0,26144820.0,-2004630.0,-5195325.0,0.5019964265780686,0.0249744504799398,45658.05,45600.0,0.0012714077802272,1,1,1,1,0,0,0,0.0,0,0.0045091093117408,-30.8,1.0
2023-08-01,0.8230029938756528,0.7577877613150739,-0.0652152325605789,8670331.419802632,5803786.807783783,-2866544.612018849,0.8717609999999993,1.604958,84555950.0,69589800.0,87176850.0,66061550.0,2194750.0,-3531150.0,-0.0366831361298532,-0.1035097132097481,19736.15,19700.0,0.001831664230359,0.7332812248935332,0.7274452605291518,-0.0058359643643813,2428552.968055704,1650862.5442210394,-777690.4238346647,0.7969090000000012,0.9090919999999992,36500805.0,26765355.0,34657350.0,25211325.0,-1505730.0,-2333460.0,-0.3123166178011761,-0.0644567925729862,45582.55,45600.0,-0.0003828219351483,1,1,0,0,1,0,0,0.0,0,0.0031161092715651,3.85,1.0
2023-08-04,0.7598976246954562,0.720635681915861,-0.0392619427795951,4632697.187988148,5690897.960784602,1058200.772796454,2.254582,2.5175790000000005,63804450.0,48484850.0,59215150.0,42672550.0,-3610650.0,-5990550.0,0.1802629990935605,0.1243165792178564,19530.9,19500.0,0.0015821083513817,0.772183206160583,0.8116939824912006,0.0395107763306176,1992515.3059512365,2864708.09713224,872192.7911810037,3.190823,4.361865,25581345.0,19753485.0,23170635.0,18807465.0,-2287590.0,-1102455.0,0.3935328024261607,0.2370458619601071,44928.8,44800.0,0.0028667580705472,1,1,4,0,4,0,-1,0.0,0,-0.0061901909282213,81.45,1.0
2023-08-21,0.922411003284643,0.9428908255524387,0.0204798222677957,9581772.930327827,6886397.648677178,-2695375.2816506512,4.642233999999999,4.083797,83585950.0,77100600.0,78124050.0,73662450.0,-4991000.0,-3627850.0,0.385990510635428,-0.019070690410539,19397.8,19350.0,0.0024641969707904,1.0937255753019577,1.1519730120571348,0.058247436755177,728657.8379411963,-1306102.7992806477,-2034760.637221844,1.8985970000000003,-0.3220799999999997,28269285.0,30918840.0,25869330.0,29800770.0,-2288580.0,-1096770.0,0.2079427537805547,-0.1522581172183248,44002.8,44000.0,6.36323143073375e-05,0,0,1,1,0,0,0,0.0,0,-0.0009305178937817,10.55,1.0
2023-08-24,0.6989154704014101,0.6654828371699177,-0.0334326332314923,5585955.55344929,6758522.958572473,1172567.4051231835,3.8356290000000026,9.176870999999998,137183900.0,95879950.0,117387400.0,78119300.0,-18740500.0,-16323350.0,-0.502381251264916,-0.1130336268602952,19397.05,19400.0,-0.0001520849819947,0.8527301862763543,0.8445659596997693,-0.0081642265765849,427385.444035552,-6052153.305333412,-6479538.749368964,11.623769,13.308606,69044190.0,58876065.0,56294715.0,47544600.0,-12594750.0,-11046870.0,-0.2499350236155451,0.0522236610246394,44543.3,44500.0,0.0009720878336361,1,0,5,0,3,0,0,0.0,0,0.0017966649567845,74.3,1.0
2023-08-28,0.8492385165295057,0.8527814819529127,0.003542965423407,1024050.4628805162,-3540247.367406987,-4564297.830287503,0.9631899999999992,0.0165500000000005,94742700.0,80459150.0,91525850.0,78051550.0,-2511900.0,-2224500.0,-0.0238042257675493,-0.0975688028282125,19300.85,19300.0,4.403951121316133e-05,1.1542163534122487,1.0952726267181698,-0.0589437266940788,806218.4993303912,-66849.14118939784,-873067.640519789,2.726923000000001,2.7439969999999985,27421800.0,31650690.0,26145915.0,28636905.0,-1039440.0,-2981205.0,0.3774457027220542,-0.0887278559419023,44478.65,44500.0,-0.0004800055757087,0,1,1,1,0,0,0,0.0,0,-0.0050230948377921,61.15,1.0
2023-08-30,0.7629652155139215,0.7129953816428555,-0.049969833871066,1697733.2158331934,3901211.791753151,2203478.575919958,9.020507,3.52294,125290050.0,95591950.0,118158900.0,84246750.0,-6805750.0,-10501400.0,-0.1655237036121826,-0.2400592025702541,19344.5,19350.0,-0.0002843185401535,0.7099066349447686,0.6840573568283301,-0.0258492781164384,3383056.4550559893,-1863064.030898881,-5246120.485954871,4.535262,7.126776000000001,54813870.0,38912730.0,48491175.0,33170745.0,-6121605.0,-5752905.0,-0.6068502726128963,-0.5043327380811693,44210.85,44400.0,-0.0042783615334245,1,0,6,0,2,0,-1,0.0,0,-0.0050789630127426,81.8,1.0
2023-09-01,1.1416664216623056,1.0808323113501583,-0.0608341103121472,1575756.3895657803,1467604.3160402423,-108152.07352553795,3.387318999999999,2.5226619999999995,57822100.0,66013550.0,56548550.0,61119500.0,-1273450.0,-4889050.0,0.8848248643571268,-0.0241771412845114,19435.15,19400.0,0.0018085787863742,1.095177740121578,1.1507820088540246,0.0556042687324467,1627945.915894091,1235126.728472255,-392819.1874218357,3.738464000000001,4.193207,25077765.0,27464610.0,22762530.0,26194710.0,-2313795.0,-1270890.0,1.1959518480100453,-0.0976699699122641,44443.1,44400.0,0.0009697793358248,1,1,4,0,4,0,0,0.0,0,0.0088499445592135,-11.2,1.0
2023-09-04,1.0012203966148725,0.9714829289749414,-0.0297374676399309,7012897.348029522,6291873.6979710525,-721023.6500584697,-0.1854910000000007,1.5434889999999992,71288300.0,71375300.0,70249150.0,68245850.0,-1039000.0,-2407750.0,0.1340688750006296,-0.0030720314575946,19530.45,19500.0,0.0015591038608941,0.9121070675014118,0.922099792090094,0.0099927245886821,3694261.7607456553,2686293.9687519097,-1007967.7919937456,0.2051350000000003,1.8309870000000004,34635720.0,31591485.0,32155755.0,29650815.0,-2048655.0,-1631610.0,0.1169015365645673,-0.0100949599230091,44572.2,44500.0,0.0016198437591143,1,1,1,1,0,0,0,0.0,0,0.0117560015258226,69.75,1.0
2023-09-05,1.09336138632118,1.0444128611697705,-0.0489485251514096,5374228.583858917,6102714.622385453,728486.0385265369,-0.1947869999999998,1.13429,78636900.0,85978550.0,78205950.0,81679300.0,-388350.0,-4207100.0,0.0711177510418313,0.0922851175548752,19577.0,19550.0,0.0013791694335189,0.827238330448412,0.808069722260784,-0.019168608187628,2974395.6678071623,3367672.2777994336,393276.6099922713,-0.9722360000000004,1.4702589999999989,41725575.0,34516995.0,41275770.0,33353700.0,-421845.0,-1135110.0,-0.1233472865278972,0.0085327010152693,44538.35,44500.0,0.0008610556969442,0,1,0,0,1,0,0,0.0,0,0.0120345303161872,14.6,1.0
2023-09-07,1.6517036441169413,1.4803812070373044,-0.1713224370796369,7314772.027565231,1179867.163470367,-6134904.864094864,-33.622308,-30.049323,135625450.0,224013050.0,126781500.0,187684950.0,-14647350.0,-43767800.0,0.7291499123028692,-0.0727420192880332,19712.9,19700.0,0.000654393823334,1.124810627160404,1.2655563699520211,0.1407457427916172,1324278.2836112778,-74076.48958880438,-1398354.773200082,1.353337999999999,1.7544199999999996,19792305.0,22262595.0,19380405.0,24526995.0,-132090.0,847215.0,1.093673933034024,-0.0034556522766682,44852.5,44800.0,0.001170503316426,1,0,5,0,3,0,0,0.0,2,0.0219323387223595,-30.8,1.0
2023-09-15,0.9561632988660316,0.9854086738478104,0.0292453749817788,2459568.4127610507,-107647.0107006284,-2567215.4234616794,0.0881800000000012,0.2565439999999999,59230050.0,56633600.0,53120600.0,52345500.0,-6109450.0,-4288100.0,0.1703750731595948,-0.0495153683324461,20185.75,20200.0,-0.000705943549286,0.9871090002689284,1.0132410445055071,0.026132044236579,3186283.752501609,1669406.709254249,-1516877.0432473598,0.6715350000000004,2.1741909999999987,29896440.0,29511045.0,26349885.0,26698785.0,-3546555.0,-2812260.0,0.1923254037479074,-0.0739707361385915,46200.3,46100.0,0.0021709815737127,0,0,4,0,4,0,0,0.0,0,0.0182554524850451,59.3,1.0
2023-09-27,1.0332802012034703,1.019296522914079,-0.0139836782893916,7035859.594799794,3909894.229433205,-3125965.3653665897,-2.234071,1.5754479999999995,108785400.0,112405800.0,103723350.0,105724850.0,-2344650.0,-6589500.0,0.4795698650731894,-0.0329683985220013,19709.35,19700.0,0.0004743941327338,0.9165394116718728,0.8830634586689666,-0.0334759530029062,2495081.1339968545,1582875.6725739914,-912205.4614228632,-0.286093000000001,0.5456240000000001,44323735.0,40624450.0,41849365.0,36955645.0,-2327640.0,-2968215.0,0.3787972512456029,-0.1141739253197303,44573.95,44600.0,-0.0005844220671491,0,1,6,0,2,0,0,0.0,0,-0.0098024541651551,-43.7,1.0
